wiki	topic	open	available	closed	total
jawiki	Bodies of water	0.148936170213	0.0425531914894	0.808510638298	47.0
jawiki	Broadcasting	0.1875	0.03125	0.78125	32.0
jawiki	Business and economics	0.0555555555556	0.25	0.694444444444	72.0
jawiki	Chemistry	0.128527521654	0.0433081866443	0.828164291702	3579.0
jawiki	Cities	0.237288135593	0.118644067797	0.64406779661	59.0
jawiki	Contents systems	0.142857142857	0.142857142857	0.714285714286	21.0
jawiki	Countries	0.259813084112	0.0672897196262	0.672897196262	535.0
jawiki	Crafts and hobbies	0.0	0.0	1.0	1.0
jawiki	Economics	0.168831168831	0.272727272727	0.558441558442	77.0
jawiki	Education	0.186440677966	0.152542372881	0.661016949153	59.0
jawiki	Entertainment	0.31914893617	0.0992907801418	0.581560283688	141.0
jawiki	Europe	0.237637362637	0.0590659340659	0.703296703297	1456.0
jawiki	Files	0.2	0.133333333333	0.666666666667	15.0
jawiki	Food and drink	0.28164556962	0.0537974683544	0.664556962025	316.0
jawiki	Geosciences	0.248648648649	0.0756756756757	0.675675675676	185.0
jawiki	History and society	0.267895878525	0.0748373101952	0.65726681128	922.0
jawiki	Information science	0.166666666667	0.0	0.833333333333	6.0
jawiki	Internet culture	0.1	0.3	0.6	10.0
jawiki	Landforms	0	0	0	0.0
jawiki	Language and literature	0.256373937677	0.0934844192635	0.650141643059	706.0
jawiki	Maintenance	0.402777777778	0.125	0.472222222222	144.0
jawiki	Maps	0.3	0.3	0.4	10.0
jawiki	Mathematics	0.111111111111	0.222222222222	0.666666666667	9.0
jawiki	Media	0.0	0.0	1.0	1.0
jawiki	Medicine	0.319318786589	0.0777009047366	0.602980308675	3758.0
jawiki	Meteorology	0.375	0.15625	0.46875	32.0
jawiki	Military and warfare	0.172413793103	0.0689655172414	0.758620689655	29.0
jawiki	Music	0.189655172414	0.051724137931	0.758620689655	58.0
jawiki	Performing arts	0.210526315789	0.0789473684211	0.710526315789	38.0
jawiki	Philosophy and religion	0.210344827586	0.0810344827586	0.708620689655	580.0
jawiki	Physics	0.22766798419	0.16837944664	0.60395256917	1265.0
jawiki	Plastic arts	0.188524590164	0.0819672131148	0.729508196721	122.0
jawiki	Politics and government	0.211790393013	0.0917030567686	0.696506550218	458.0
jawiki	Science	0.152046783626	0.105263157895	0.74269005848	171.0
jawiki	Space	0.675330812854	0.0949905482042	0.229678638941	2116.0
jawiki	Sports	0.571428571429	0.0714285714286	0.357142857143	14.0
jawiki	Technology	0.167755991285	0.18954248366	0.642701525054	459.0
jawiki	Time	0.217391304348	0.0869565217391	0.695652173913	23.0
jawiki	Transportation	0.299465240642	0.0802139037433	0.620320855615	187.0
jawiki	all_topics	0.312460956161	0.0804762429721	0.607062800867	27213.0
nnwiki	Africa	0.2	0.0	0.8	5.0
nnwiki	Americas	0.25	0.0833333333333	0.666666666667	12.0
nnwiki	Article improvement and grading	0	0	0	0.0
nnwiki	Arts	0	0	0	0.0
nnwiki	Biology	0.335593220339	0.118644067797	0.545762711864	590.0
nnwiki	Bodies of water	0.3125	0.125	0.5625	16.0
nnwiki	Broadcasting	0.857142857143	0.142857142857	0.0	7.0
nnwiki	Business and economics	1.0	0.0	0.0	2.0
nnwiki	Chemistry	0.625	0.0	0.375	8.0
nnwiki	Cities	0.0833333333333	0.0	0.916666666667	12.0
nnwiki	Contents systems	0	0	0	0.0
nnwiki	Countries	0.20618556701	0.0721649484536	0.721649484536	97.0
nnwiki	Crafts and hobbies	0	0	0	0.0
nnwiki	Economics	0	0	0	0.0
nnwiki	Education	0.0	0.5	0.5	2.0
nnwiki	Entertainment	0.25	0.5	0.25	4.0
nnwiki	Europe	0.252032520325	0.0487804878049	0.69918699187	123.0
nnwiki	Files	0	0	0	0.0
nnwiki	Food and drink	0.6	0.0	0.4	5.0
nnwiki	Geosciences	0.108108108108	0.0810810810811	0.810810810811	37.0
nnwiki	History and society	0.223880597015	0.0746268656716	0.701492537313	67.0
nnwiki	Information science	0	0	0	0.0
nnwiki	Internet culture	0	0	0	0.0
nnwiki	Landforms	0.0	0.0	1.0	1.0
nnwiki	Language and literature	0.289855072464	0.0579710144928	0.652173913043	69.0
nnwiki	Maintenance	0	0	0	0.0
nnwiki	Maps	0.0	0.0	1.0	1.0
nnwiki	Mathematics	0	0	0	0.0
nnwiki	Media	0	0	0	0.0
nnwiki	Medicine	0.351351351351	0.0810810810811	0.567567567568	37.0
nnwiki	Meteorology	0.333333333333	0.0	0.666666666667	6.0
nnwiki	Military and warfare	0.333333333333	0.0	0.666666666667	3.0
nnwiki	Music	0.0	0.0833333333333	0.916666666667	12.0
nnwiki	Performing arts	0.0	1.0	0.0	2.0
nnwiki	Philosophy and religion	0.161290322581	0.0	0.838709677419	31.0
nnwiki	Physics	0.117647058824	0.0980392156863	0.78431372549	51.0
nnwiki	Plastic arts	0.666666666667	0.166666666667	0.166666666667	6.0
nnwiki	Politics and government	0.4	0.0	0.6	20.0
nnwiki	Science	0.0	0.2	0.8	5.0
nnwiki	Space	0.812030075188	0.0526315789474	0.135338345865	266.0
nnwiki	Sports	0	0	0	0.0
nnwiki	Technology	0.0	0.4	0.6	5.0
nnwiki	Time	1.0	0.0	0.0	1.0
nnwiki	Transportation	0.142857142857	0.0	0.857142857143	7.0
nnwiki	all_topics	0.37880794702	0.0867549668874	0.534437086093	1510.0
minwiki	Africa	0	0	0	0.0
minwiki	Americas	0	0	0	0.0
minwiki	Article improvement and grading	0	0	0	0.0
minwiki	Arts	0	0	0	0.0
minwiki	Biology	0.2	0.1	0.7	20.0
minwiki	Bodies of water	0.0	0.0	1.0	2.0
minwiki	Broadcasting	0	0	0	0.0
minwiki	Business and economics	0	0	0	0.0
minwiki	Chemistry	0.0	0.0	1.0	1.0
minwiki	Cities	0	0	0	0.0
minwiki	Contents systems	0	0	0	0.0
minwiki	Countries	0.230769230769	0.0769230769231	0.692307692308	13.0
minwiki	Crafts and hobbies	0	0	0	0.0
minwiki	Economics	0	0	0	0.0
minwiki	Education	0	0	0	0.0
minwiki	Entertainment	0	0	0	0.0
minwiki	Europe	0.0	0.2	0.8	10.0
minwiki	Files	0	0	0	0.0
minwiki	Food and drink	0.0	0.0	1.0	1.0
minwiki	Geosciences	0.222222222222	0.111111111111	0.666666666667	9.0
minwiki	History and society	0.166666666667	0.25	0.583333333333	24.0
minwiki	Information science	0	0	0	0.0
minwiki	Internet culture	0	0	0	0.0
minwiki	Landforms	0	0	0	0.0
minwiki	Language and literature	0.0	0.0	1.0	5.0
minwiki	Maintenance	0	0	0	0.0
minwiki	Maps	0	0	0	0.0
minwiki	Mathematics	0	0	0	0.0
minwiki	Media	0	0	0	0.0
minwiki	Medicine	0	0	0	0.0
minwiki	Meteorology	0	0	0	0.0
minwiki	Military and warfare	0	0	0	0.0
minwiki	Music	0	0	0	0.0
minwiki	Performing arts	0	0	0	0.0
minwiki	Philosophy and religion	0.25	0.0	0.75	4.0
minwiki	Physics	0	0	0	0.0
minwiki	Plastic arts	0	0	0	0.0
minwiki	Politics and government	0.0	0.0	1.0	2.0
minwiki	Science	0	0	0	0.0
minwiki	Space	0.363636363636	0.0	0.636363636364	11.0
minwiki	Sports	0	0	0	0.0
minwiki	Technology	0	0	0	0.0
minwiki	Time	0	0	0	0.0
minwiki	Transportation	1.0	0.0	0.0	1.0
minwiki	all_topics	0.184466019417	0.116504854369	0.699029126214	103.0
warwiki	Africa	1.0	0.0	0.0	1.0
warwiki	Americas	0.142857142857	0.0	0.857142857143	7.0
warwiki	Article improvement and grading	0	0	0	0.0
warwiki	Arts	0	0	0	0.0
warwiki	Biology	0.377622377622	0.104895104895	0.517482517483	143.0
warwiki	Bodies of water	0.0	0.0	1.0	4.0
warwiki	Broadcasting	0	0	0	0.0
warwiki	Business and economics	0.333333333333	0.0	0.666666666667	3.0
warwiki	Chemistry	0.2	0.0	0.8	5.0
warwiki	Cities	0.0	0.0	1.0	2.0
warwiki	Contents systems	0	0	0	0.0
warwiki	Countries	0.0	0.0689655172414	0.931034482759	29.0
warwiki	Crafts and hobbies	0.0	0.0	1.0	1.0
warwiki	Economics	0	0	0	0.0
warwiki	Education	0	0	0	0.0
warwiki	Entertainment	0.0	0.0	1.0	3.0
warwiki	Europe	0.15	0.1	0.75	60.0
warwiki	Files	0	0	0	0.0
warwiki	Food and drink	0.25	0.0	0.75	4.0
warwiki	Geosciences	0	0	0	0.0
warwiki	History and society	0.117647058824	0.0294117647059	0.852941176471	68.0
warwiki	Information science	0	0	0	0.0
warwiki	Internet culture	0	0	0	0.0
warwiki	Landforms	0	0	0	0.0
warwiki	Language and literature	0.130434782609	0.0434782608696	0.826086956522	46.0
warwiki	Maintenance	0.0	0.0	1.0	1.0
warwiki	Maps	0	0	0	0.0
warwiki	Mathematics	0.0	0.0	1.0	1.0
warwiki	Media	0.0	0.0	1.0	1.0
warwiki	Medicine	0.384615384615	0.153846153846	0.461538461538	13.0
warwiki	Meteorology	0.0	0.0	1.0	1.0
warwiki	Military and warfare	0.0	0.0	1.0	3.0
warwiki	Music	0.0	0.0	1.0	8.0
warwiki	Performing arts	0	0	0	0.0
warwiki	Philosophy and religion	0.0909090909091	0.0909090909091	0.818181818182	33.0
warwiki	Physics	0.39	0.22	0.39	100.0
warwiki	Plastic arts	0.0333333333333	0.0666666666667	0.9	30.0
warwiki	Politics and government	0.08	0.04	0.88	25.0
warwiki	Science	0.0	0.0	1.0	3.0
warwiki	Space	0.666666666667	0.222222222222	0.111111111111	9.0
warwiki	Sports	0.0	0.0	1.0	1.0
warwiki	Technology	0.0	0.0	1.0	7.0
warwiki	Time	0	0	0	0.0
warwiki	Transportation	0.25	0.0	0.75	4.0
warwiki	all_topics	0.225649350649	0.0957792207792	0.678571428571	616.0
eswiki	Africa	0.21568627451	0.078431372549	0.705882352941	51.0
eswiki	Americas	0.181996086106	0.0880626223092	0.729941291585	511.0
eswiki	Article improvement and grading	0	0	0	0.0
eswiki	Arts	0	0	0	0.0
eswiki	Biology	0.349110254999	0.083654375344	0.567235369657	16353.0
eswiki	Bodies of water	0.155844155844	0.0649350649351	0.779220779221	77.0
eswiki	Broadcasting	0.210526315789	0.105263157895	0.684210526316	19.0
eswiki	Business and economics	0.125	0.109375	0.765625	64.0
eswiki	Chemistry	0.121778350515	0.0451030927835	0.833118556701	3104.0
eswiki	Cities	0.234042553191	0.0851063829787	0.68085106383	47.0
eswiki	Contents systems	0.333333333333	0.0740740740741	0.592592592593	27.0
eswiki	Countries	0.255888650964	0.0802997858672	0.663811563169	934.0
eswiki	Crafts and hobbies	0.0	0.0	1.0	1.0
eswiki	Economics	0.0942028985507	0.173913043478	0.731884057971	138.0
eswiki	Education	0.191666666667	0.0916666666667	0.716666666667	120.0
eswiki	Entertainment	0.24043715847	0.0819672131148	0.677595628415	183.0
eswiki	Europe	0.224295774648	0.0753521126761	0.700352112676	2840.0
eswiki	Files	0.428571428571	0.142857142857	0.428571428571	28.0
eswiki	Food and drink	0.261845386534	0.0673316708229	0.670822942643	401.0
eswiki	Geosciences	0.178694158076	0.120274914089	0.701030927835	291.0
eswiki	History and society	0.220849802372	0.0948616600791	0.684288537549	2024.0
eswiki	Information science	0.222222222222	0.111111111111	0.666666666667	9.0
eswiki	Internet culture	0.238095238095	0.428571428571	0.333333333333	21.0
eswiki	Landforms	0.111111111111	0.111111111111	0.777777777778	9.0
eswiki	Language and literature	0.24636572303	0.0956388676358	0.657995409334	1307.0
eswiki	Maintenance	0.239316239316	0.102564102564	0.65811965812	117.0
eswiki	Maps	0.157894736842	0.0526315789474	0.789473684211	19.0
eswiki	Mathematics	0.25	0.25	0.5	16.0
eswiki	Media	0.4	0.025	0.575	40.0
eswiki	Medicine	0.32182320442	0.0909629044988	0.587213891081	5068.0
eswiki	Meteorology	0.2	0.1	0.7	30.0
eswiki	Military and warfare	0.259615384615	0.0673076923077	0.673076923077	104.0
eswiki	Music	0.25	0.0340909090909	0.715909090909	88.0
eswiki	Performing arts	0.226804123711	0.0721649484536	0.701030927835	97.0
eswiki	Philosophy and religion	0.233727810651	0.0749506903353	0.691321499014	1014.0
eswiki	Physics	0.254416961131	0.12296819788	0.622614840989	1415.0
eswiki	Plastic arts	0.203296703297	0.115384615385	0.681318681319	182.0
eswiki	Politics and government	0.217864923747	0.0751633986928	0.70697167756	918.0
eswiki	Science	0.145748987854	0.137651821862	0.716599190283	247.0
eswiki	Space	0.512385919166	0.112125162973	0.375488917862	1534.0
eswiki	Sports	0.230769230769	0.0512820512821	0.717948717949	39.0
eswiki	Technology	0.197934595525	0.227194492255	0.57487091222	581.0
eswiki	Time	0.311111111111	0.111111111111	0.577777777778	45.0
eswiki	Transportation	0.286274509804	0.125490196078	0.588235294118	255.0
eswiki	all_topics	0.291394173603	0.0873464130004	0.621259413397	40368.0
kswiki	Africa	0	0	0	0.0
kswiki	Americas	0	0	0	0.0
kswiki	Article improvement and grading	0	0	0	0.0
kswiki	Arts	0	0	0	0.0
kswiki	Biology	0	0	0	0.0
kswiki	Bodies of water	0	0	0	0.0
kswiki	Broadcasting	0	0	0	0.0
kswiki	Business and economics	0	0	0	0.0
kswiki	Chemistry	0	0	0	0.0
kswiki	Cities	0	0	0	0.0
kswiki	Contents systems	0	0	0	0.0
kswiki	Countries	0	0	0	0.0
kswiki	Crafts and hobbies	0	0	0	0.0
kswiki	Economics	0	0	0	0.0
kswiki	Education	0	0	0	0.0
kswiki	Entertainment	0	0	0	0.0
kswiki	Europe	0	0	0	0.0
kswiki	Files	0	0	0	0.0
kswiki	Food and drink	0	0	0	0.0
kswiki	Geosciences	0	0	0	0.0
kswiki	History and society	0	0	0	0.0
kswiki	Information science	0	0	0	0.0
kswiki	Internet culture	0	0	0	0.0
kswiki	Landforms	0	0	0	0.0
kswiki	Language and literature	0	0	0	0.0
kswiki	Maintenance	0	0	0	0.0
kswiki	Maps	0	0	0	0.0
kswiki	Mathematics	0	0	0	0.0
kswiki	Media	0	0	0	0.0
kswiki	Medicine	0	0	0	0.0
kswiki	Meteorology	0	0	0	0.0
kswiki	Military and warfare	0	0	0	0.0
kswiki	Music	0	0	0	0.0
kswiki	Performing arts	0	0	0	0.0
kswiki	Philosophy and religion	0	0	0	0.0
kswiki	Physics	0	0	0	0.0
kswiki	Plastic arts	0	0	0	0.0
kswiki	Politics and government	0	0	0	0.0
kswiki	Science	0	0	0	0.0
kswiki	Space	0	0	0	0.0
kswiki	Sports	0	0	0	0.0
kswiki	Technology	0	0	0	0.0
kswiki	Time	0	0	0	0.0
kswiki	Transportation	0	0	0	0.0
kswiki	all_topics	0.291394173603	0.0873464130004	0.621259413397	0.0
scowiki	Africa	0.0	0.0	1.0	1.0
scowiki	Americas	0.3	0.1	0.6	10.0
scowiki	Article improvement and grading	0	0	0	0.0
scowiki	Arts	0	0	0	0.0
scowiki	Biology	0.372282608696	0.0733695652174	0.554347826087	368.0
scowiki	Bodies of water	0.2	0.0	0.8	5.0
scowiki	Broadcasting	0	0	0	0.0
scowiki	Business and economics	0.0	0.0	1.0	2.0
scowiki	Chemistry	0.190476190476	0.0	0.809523809524	42.0
scowiki	Cities	0.0	0.5	0.5	2.0
scowiki	Contents systems	0.0	0.0	1.0	1.0
scowiki	Countries	0.313725490196	0.0196078431373	0.666666666667	51.0
scowiki	Crafts and hobbies	0	0	0	0.0
scowiki	Economics	0	0	0	0.0
scowiki	Education	0	0	0	0.0
scowiki	Entertainment	0.166666666667	0.166666666667	0.666666666667	6.0
scowiki	Europe	0.262068965517	0.0344827586207	0.703448275862	145.0
scowiki	Files	0.0	0.0	1.0	2.0
scowiki	Food and drink	0.125	0.125	0.75	8.0
scowiki	Geosciences	0.2	0.0	0.8	5.0
scowiki	History and society	0.1875	0.0625	0.75	48.0
scowiki	Information science	0	0	0	0.0
scowiki	Internet culture	0	0	0	0.0
scowiki	Landforms	0.0	0.0	1.0	1.0
scowiki	Language and literature	0.298701298701	0.038961038961	0.662337662338	77.0
scowiki	Maintenance	0.0	0.0	1.0	1.0
scowiki	Maps	0	0	0	0.0
scowiki	Mathematics	0	0	0	0.0
scowiki	Media	0	0	0	0.0
scowiki	Medicine	0.369369369369	0.0900900900901	0.540540540541	111.0
scowiki	Meteorology	1.0	0.0	0.0	1.0
scowiki	Military and warfare	0.0	0.0	1.0	4.0
scowiki	Music	0	0	0	0.0
scowiki	Performing arts	0.333333333333	0.0	0.666666666667	3.0
scowiki	Philosophy and religion	0.111111111111	0.037037037037	0.851851851852	27.0
scowiki	Physics	0.254901960784	0.078431372549	0.666666666667	102.0
scowiki	Plastic arts	0.0	0.0	1.0	2.0
scowiki	Politics and government	0.1	0.1	0.8	20.0
scowiki	Science	0.333333333333	0.166666666667	0.5	6.0
scowiki	Space	0.551181102362	0.122047244094	0.326771653543	254.0
scowiki	Sports	0	0	0	0.0
scowiki	Technology	0.444444444444	0.111111111111	0.444444444444	9.0
scowiki	Time	0	0	0	0.0
scowiki	Transportation	0	0	0	0.0
scowiki	all_topics	0.348554033486	0.0738203957382	0.577625570776	1314.0
pcdwiki	Africa	0	0	0	0.0
pcdwiki	Americas	0	0	0	0.0
pcdwiki	Article improvement and grading	0	0	0	0.0
pcdwiki	Arts	0	0	0	0.0
pcdwiki	Biology	0	0	0	0.0
pcdwiki	Bodies of water	0	0	0	0.0
pcdwiki	Broadcasting	0	0	0	0.0
pcdwiki	Business and economics	0	0	0	0.0
pcdwiki	Chemistry	0	0	0	0.0
pcdwiki	Cities	0	0	0	0.0
pcdwiki	Contents systems	0	0	0	0.0
pcdwiki	Countries	0	0	0	0.0
pcdwiki	Crafts and hobbies	0	0	0	0.0
pcdwiki	Economics	0	0	0	0.0
pcdwiki	Education	0	0	0	0.0
pcdwiki	Entertainment	0	0	0	0.0
pcdwiki	Europe	0.0	1.0	0.0	1.0
pcdwiki	Files	0	0	0	0.0
pcdwiki	Food and drink	0	0	0	0.0
pcdwiki	Geosciences	0	0	0	0.0
pcdwiki	History and society	0	0	0	0.0
pcdwiki	Information science	0	0	0	0.0
pcdwiki	Internet culture	0	0	0	0.0
pcdwiki	Landforms	0	0	0	0.0
pcdwiki	Language and literature	0	0	0	0.0
pcdwiki	Maintenance	0	0	0	0.0
pcdwiki	Maps	0	0	0	0.0
pcdwiki	Mathematics	0	0	0	0.0
pcdwiki	Media	0	0	0	0.0
pcdwiki	Medicine	0	0	0	0.0
pcdwiki	Meteorology	0	0	0	0.0
pcdwiki	Military and warfare	0	0	0	0.0
pcdwiki	Music	0	0	0	0.0
pcdwiki	Performing arts	0	0	0	0.0
pcdwiki	Philosophy and religion	0	0	0	0.0
pcdwiki	Physics	0.0	1.0	0.0	2.0
pcdwiki	Plastic arts	0	0	0	0.0
pcdwiki	Politics and government	0	0	0	0.0
pcdwiki	Science	0	0	0	0.0
pcdwiki	Space	0	0	0	0.0
pcdwiki	Sports	0	0	0	0.0
pcdwiki	Technology	0	0	0	0.0
pcdwiki	Time	0	0	0	0.0
pcdwiki	Transportation	0	0	0	0.0
pcdwiki	all_topics	0.0	1.0	0.0	3.0
gawiki	Africa	0	0	0	0.0
gawiki	Americas	0	0	0	0.0
gawiki	Article improvement and grading	0	0	0	0.0
gawiki	Arts	0	0	0	0.0
gawiki	Biology	0.403846153846	0.0961538461538	0.5	52.0
gawiki	Bodies of water	0	0	0	0.0
gawiki	Broadcasting	0	0	0	0.0
gawiki	Business and economics	0	0	0	0.0
gawiki	Chemistry	1.0	0.0	0.0	1.0
gawiki	Cities	0.0	0.0	1.0	1.0
gawiki	Contents systems	0.0	0.0	1.0	1.0
gawiki	Countries	0	0	0	0.0
gawiki	Crafts and hobbies	0	0	0	0.0
gawiki	Economics	1.0	0.0	0.0	1.0
gawiki	Education	0	0	0	0.0
gawiki	Entertainment	0	0	0	0.0
gawiki	Europe	0.111111111111	0.111111111111	0.777777777778	18.0
gawiki	Files	0	0	0	0.0
gawiki	Food and drink	0	0	0	0.0
gawiki	Geosciences	0.0	0.0	1.0	5.0
gawiki	History and society	0.0	0.333333333333	0.666666666667	3.0
gawiki	Information science	0	0	0	0.0
gawiki	Internet culture	0	0	0	0.0
gawiki	Landforms	0	0	0	0.0
gawiki	Language and literature	0.0	0.0	1.0	3.0
gawiki	Maintenance	0	0	0	0.0
gawiki	Maps	0	0	0	0.0
gawiki	Mathematics	0.0	0.0	1.0	1.0
gawiki	Media	0	0	0	0.0
gawiki	Medicine	0.333333333333	0.0	0.666666666667	3.0
gawiki	Meteorology	0	0	0	0.0
gawiki	Military and warfare	0	0	0	0.0
gawiki	Music	0	0	0	0.0
gawiki	Performing arts	0	0	0	0.0
gawiki	Philosophy and religion	0.5	0.0	0.5	2.0
gawiki	Physics	0.285714285714	0.142857142857	0.571428571429	7.0
gawiki	Plastic arts	0	0	0	0.0
gawiki	Politics and government	0.0	0.25	0.75	4.0
gawiki	Science	0	0	0	0.0
gawiki	Space	0	0	0	0.0
gawiki	Sports	0	0	0	0.0
gawiki	Technology	0.333333333333	0.0	0.666666666667	3.0
gawiki	Time	0	0	0	0.0
gawiki	Transportation	0	0	0	0.0
gawiki	all_topics	0.285714285714	0.0952380952381	0.619047619048	105.0
towiki	Africa	0	0	0	0.0
towiki	Americas	0	0	0	0.0
towiki	Article improvement and grading	0	0	0	0.0
towiki	Arts	0	0	0	0.0
towiki	Biology	0	0	0	0.0
towiki	Bodies of water	0	0	0	0.0
towiki	Broadcasting	0	0	0	0.0
towiki	Business and economics	0	0	0	0.0
towiki	Chemistry	0	0	0	0.0
towiki	Cities	0	0	0	0.0
towiki	Contents systems	0	0	0	0.0
towiki	Countries	0	0	0	0.0
towiki	Crafts and hobbies	0	0	0	0.0
towiki	Economics	0	0	0	0.0
towiki	Education	0	0	0	0.0
towiki	Entertainment	0	0	0	0.0
towiki	Europe	0	0	0	0.0
towiki	Files	0	0	0	0.0
towiki	Food and drink	0	0	0	0.0
towiki	Geosciences	0	0	0	0.0
towiki	History and society	0	0	0	0.0
towiki	Information science	0	0	0	0.0
towiki	Internet culture	0	0	0	0.0
towiki	Landforms	0	0	0	0.0
towiki	Language and literature	0	0	0	0.0
towiki	Maintenance	0	0	0	0.0
towiki	Maps	0	0	0	0.0
towiki	Mathematics	0	0	0	0.0
towiki	Media	0	0	0	0.0
towiki	Medicine	0	0	0	0.0
towiki	Meteorology	0	0	0	0.0
towiki	Military and warfare	0	0	0	0.0
towiki	Music	0	0	0	0.0
towiki	Performing arts	0	0	0	0.0
towiki	Philosophy and religion	0	0	0	0.0
towiki	Physics	0	0	0	0.0
towiki	Plastic arts	0	0	0	0.0
towiki	Politics and government	0	0	0	0.0
towiki	Science	0	0	0	0.0
towiki	Space	0	0	0	0.0
towiki	Sports	0	0	0	0.0
towiki	Technology	0	0	0	0.0
towiki	Time	0	0	0	0.0
towiki	Transportation	0	0	0	0.0
towiki	all_topics	0.285714285714	0.0952380952381	0.619047619048	0.0
bjnwiki	Africa	0	0	0	0.0
bjnwiki	Americas	0	0	0	0.0
bjnwiki	Article improvement and grading	0	0	0	0.0
bjnwiki	Arts	0	0	0	0.0
bjnwiki	Biology	0.666666666667	0.0	0.333333333333	3.0
bjnwiki	Bodies of water	0	0	0	0.0
bjnwiki	Broadcasting	0	0	0	0.0
bjnwiki	Business and economics	0	0	0	0.0
bjnwiki	Chemistry	0.0	0.0	1.0	1.0
bjnwiki	Cities	0	0	0	0.0
bjnwiki	Contents systems	0	0	0	0.0
bjnwiki	Countries	0.25	0.0	0.75	8.0
bjnwiki	Crafts and hobbies	0	0	0	0.0
bjnwiki	Economics	0	0	0	0.0
bjnwiki	Education	0	0	0	0.0
bjnwiki	Entertainment	0	0	0	0.0
bjnwiki	Europe	0	0	0	0.0
bjnwiki	Files	0	0	0	0.0
bjnwiki	Food and drink	0	0	0	0.0
bjnwiki	Geosciences	0.0	0.0	1.0	1.0
bjnwiki	History and society	1.0	0.0	0.0	1.0
bjnwiki	Information science	0	0	0	0.0
bjnwiki	Internet culture	0	0	0	0.0
bjnwiki	Landforms	0	0	0	0.0
bjnwiki	Language and literature	0.0	0.0	1.0	5.0
bjnwiki	Maintenance	0	0	0	0.0
bjnwiki	Maps	0	0	0	0.0
bjnwiki	Mathematics	0	0	0	0.0
bjnwiki	Media	0	0	0	0.0
bjnwiki	Medicine	0	0	0	0.0
bjnwiki	Meteorology	0	0	0	0.0
bjnwiki	Military and warfare	0	0	0	0.0
bjnwiki	Music	0	0	0	0.0
bjnwiki	Performing arts	0	0	0	0.0
bjnwiki	Philosophy and religion	0.0	0.0	1.0	2.0
bjnwiki	Physics	0	0	0	0.0
bjnwiki	Plastic arts	0	0	0	0.0
bjnwiki	Politics and government	0	0	0	0.0
bjnwiki	Science	0.4	0.0	0.6	5.0
bjnwiki	Space	0.5	0.0	0.5	4.0
bjnwiki	Sports	0	0	0	0.0
bjnwiki	Technology	0.0	0.0	1.0	1.0
bjnwiki	Time	0	0	0	0.0
bjnwiki	Transportation	0	0	0	0.0
bjnwiki	all_topics	0.290322580645	0.0	0.709677419355	31.0
piwiki	Africa	0	0	0	0.0
piwiki	Americas	0	0	0	0.0
piwiki	Article improvement and grading	0	0	0	0.0
piwiki	Arts	0	0	0	0.0
piwiki	Biology	0	0	0	0.0
piwiki	Bodies of water	0	0	0	0.0
piwiki	Broadcasting	0	0	0	0.0
piwiki	Business and economics	0	0	0	0.0
piwiki	Chemistry	0	0	0	0.0
piwiki	Cities	0	0	0	0.0
piwiki	Contents systems	0	0	0	0.0
piwiki	Countries	0	0	0	0.0
piwiki	Crafts and hobbies	0	0	0	0.0
piwiki	Economics	0	0	0	0.0
piwiki	Education	0	0	0	0.0
piwiki	Entertainment	0.0	0.0	1.0	1.0
piwiki	Europe	0	0	0	0.0
piwiki	Files	0	0	0	0.0
piwiki	Food and drink	0	0	0	0.0
piwiki	Geosciences	0	0	0	0.0
piwiki	History and society	0	0	0	0.0
piwiki	Information science	0	0	0	0.0
piwiki	Internet culture	0	0	0	0.0
piwiki	Landforms	0	0	0	0.0
piwiki	Language and literature	0	0	0	0.0
piwiki	Maintenance	0	0	0	0.0
piwiki	Maps	0	0	0	0.0
piwiki	Mathematics	0	0	0	0.0
piwiki	Media	0	0	0	0.0
piwiki	Medicine	0	0	0	0.0
piwiki	Meteorology	1.0	0.0	0.0	1.0
piwiki	Military and warfare	0	0	0	0.0
piwiki	Music	0	0	0	0.0
piwiki	Performing arts	0	0	0	0.0
piwiki	Philosophy and religion	0	0	0	0.0
piwiki	Physics	0	0	0	0.0
piwiki	Plastic arts	0	0	0	0.0
piwiki	Politics and government	0	0	0	0.0
piwiki	Science	0	0	0	0.0
piwiki	Space	0	0	0	0.0
piwiki	Sports	0	0	0	0.0
piwiki	Technology	0	0	0	0.0
piwiki	Time	0	0	0	0.0
piwiki	Transportation	0	0	0	0.0
piwiki	all_topics	0.5	0.0	0.5	2.0
miwiki	Africa	0	0	0	0.0
miwiki	Americas	0	0	0	0.0
miwiki	Article improvement and grading	0	0	0	0.0
miwiki	Arts	0	0	0	0.0
miwiki	Biology	0	0	0	0.0
miwiki	Bodies of water	0	0	0	0.0
miwiki	Broadcasting	0	0	0	0.0
miwiki	Business and economics	0	0	0	0.0
miwiki	Chemistry	0	0	0	0.0
miwiki	Cities	0	0	0	0.0
miwiki	Contents systems	0	0	0	0.0
miwiki	Countries	0	0	0	0.0
miwiki	Crafts and hobbies	0	0	0	0.0
miwiki	Economics	0	0	0	0.0
miwiki	Education	0	0	0	0.0
miwiki	Entertainment	0	0	0	0.0
miwiki	Europe	0	0	0	0.0
miwiki	Files	0	0	0	0.0
miwiki	Food and drink	0	0	0	0.0
miwiki	Geosciences	0	0	0	0.0
miwiki	History and society	0	0	0	0.0
miwiki	Information science	0	0	0	0.0
miwiki	Internet culture	0	0	0	0.0
